File	Left Context	Hit	Right Context
wiki_corpus.txt	arasınan shıqan ádalatlı, sadaqatlı hám batır jigit. Al Iskender Zulqarnayın obrazı Nawayı xamsasında pútkilley ózǵeshe. Nizamiy hám Dexleviyde Iskender sháwketli patsha bolıw menen bir qatarda 	payǵambar 	sıpatında súwretlegen. Al, Alisher Nawayı bolsa Iskender Zulqarnayın (Aleksandr Makedonskiy) eń baslı sıpatı onıń aqıllı, kúshli hám bilimli bolıwında dep biledi. Sonın, ushında Iskender 
wiki_corpus.txt	patshanı kóteriliske shıǵıp joq etedi. Shaxnamanıń ekinshi bólimi Zal, Rústem hám Suhrab haqqıdaǵı qaharmanlıq epos. Bul qaraqalpaqlar arasında kóp tarqalǵan bólegi. Bunda Rústem hádden tısqarı 	batır 	sıpatında súwretlengen. Rústem Turan shóllerinde kiyik quwıp hálden tayıp, qulan góshin jep, máy iship uyqlap qaladı. Oyansa Raxsh atlı atı joq. Samangan qalasına baradı. 
wiki_corpus.txt	barǵanında Qız Meńesh penen aytısadı. «Sózdiń bası — sálem» dep aytılǵanınday-aq aytıstı Qız Meńesh baslap beredi. Aytıs basında qızdıń Ájiniyazdı «Xojeke» dep aytıwı onı «ulama», «	molla» 	sıpatında tanıwınan bolsa kerek, sebebi qazaq xalqı usı kúnge shekem ulama adamlardı «Xoja» dep ataydı. Ájiniyaz eki eldi de aralap eki xalıq mádeniyatı menen 
wiki_corpus.txt	bul baǵdarda óziniń shayırlıq talantın da sınap kóriw edi. Abay bul eki sınaqtanda úlken nátiyjelerge eristi. Solay etip ol on toǵız jaslarınan baslap-aq, talantlı 	shayır 	sıpatında xalıq arasında tanıla basladı. Abay jasaǵan zaman qazaq dalasınıń jańadan oyanıp atırǵan dáwirleri edi. Sonıń ushın da kóshpeli xalıq arasınan jańadan mektep hám 
wiki_corpus.txt	pás ósiwshi zamarıqlar) hám bakteriyalar sıyaqlı tiri zatlardıń ómiri haqqındaǵı ilim. Biologiyanı úyreniwshi adamlar biologlar dep ataladı.  Biologiya tómendegishe sorawlardı kórip shıǵadı: 'Belgili bir tiri 	organizmniń 	ózine tán belgileri qanday?' (Onıń basqa tiri organizmlerden parqı nede?), 'Bul tiri organizmdi qalay klassifikaciyalaw kerek?', 'Bul tiri organizm ne atqaradı?' Biologiya haywanlardıń hám 
wiki_corpus.txt	ay, Sonda tiyer paydası-ay, Aynanayın appaǵım-ay, Qızlar súygen qalpaǵım-ay, Qatarıńnan kem bolmay-ay, Ashılǵay balam baxtın-ay.  Besik jırı yaki xayya, háyiw 	qosıqlarının 	ózine tán kórkemlik ózgeshelikleri bar. Olardıń buwın birligi kópshilik jaǵdayda saqlanǵan menen geyde saqlanbay da qalıwı múmkin. Sonday-aq uyqas keletuǵın bolsa, geyde barlıq 
wiki_corpus.txt	shama menen b.e.sh. 600-1500 jıllar aralıǵında dúzildi. Olar diniy mazmunǵa iye, degen menen jámiyettiń ekonomikalıq rawajlanıwı hám sotsiallıq strukturası haqqında kóp maǵlıwmatlardı saqlaydı. Vedalar 	samxitler 	ózine tán tórt túrge bólinip jasaydı. Rigvedá — hár qıylı qudaylarǵa isenedi (gimplerge). Samavedá — (melodiya, qosıq aytıw) óz gimniniń kópshilik bólegindegi Rintvedadan tekslerdi qaytalaydı, olardıń 
wiki_corpus.txt	súyiwshilik, adamgershilik sezimleri sáwlelendirilgen. Xalıq dástanları hám termeleriniń eń jaqsı úlgileri XVI-XVII ásirlerde Qurbaniy, Sarioshuq, Abbashuq, Valexoshuq sıyaqlı baqsılar awzınan jazıp alınǵan. Milliy kórkem 	ónerdiń 	ózine tán túri bolǵan ashıqlar poeziyası mádeniy turmısqa kúshli tásir kórsetip kelgen. XIX-XX ásirlerde jasap dóretiwshilik etken ashıqlardan Alesker, Gusayn Bozalganli, Asad Rizayev, 
wiki_corpus.txt	dóretiwshilik shıǵarmada názerde tutılıwı múmkin.  TITLE: Ájiniyaz Qosıbay ulı Ájiniyaz Qosıbay ulı (ádebiy laqabı Ziywar) — XIX ásirdegi qaraqalpaq klassik ádebiyatınıń eń kórnekli wákilleriniń biri. Ol 	dóretiwshiliginde 	ózine tán ózgeshelikke iye, oǵada talantlı, oqımıslı, medreseni ayrıqsha tamamlaǵan aqun, ulama, kórkem sóz sheberi sıpatında basqalardan ayrılıp turatuǵın uqıplılıq penen óz dáwiriniń progressiv 
wiki_corpus.txt	keyingi qaldıq, yaǵnıy sap qunı boyınsha bahalanadı. Tozıw yamasa amortizatsiya esaplaw tiykarǵı qurallardıń bahasın anıqlastırıw usılı esaplanadı. Shiyki zat hám materiallar, basqa tovar materiallıq zapaslar 	haqıyqıy 	ózine túser baha menen bir qatarda kótere satıw bahası, normativ ózine túser baha boyınsha, tayar ónim islep shıǵarıw joba ózine túser bahası boyınsha esaplanadı. 
wiki_corpus.txt	esaplaw tiykarǵı qurallardıń bahasın anıqlastırıw usılı esaplanadı. Shiyki zat hám materiallar, basqa tovar materiallıq zapaslar haqıyqıy ózine túser baha menen bir qatarda kótere satıw bahası, 	normativ 	ózine túser baha boyınsha, tayar ónim islep shıǵarıw joba ózine túser bahası boyınsha esaplanadı. Miynet haqını esaplaw áhmiyetine qaray miynet ólshemin pul ólshemine ótkeriw 
wiki_corpus.txt	hám materiallar, basqa tovar materiallıq zapaslar haqıyqıy ózine túser baha menen bir qatarda kótere satıw bahası, normativ ózine túser baha boyınsha, tayar ónim islep shıǵarıw 	joba 	ózine túser bahası boyınsha esaplanadı. Miynet haqını esaplaw áhmiyetine qaray miynet ólshemin pul ólshemine ótkeriw usılı esaplanadı.  TITLE: Bahalı qaǵaz Bahalı qaǵaz — bul hújjet 
wiki_corpus.txt	Bahalaw járdeminde xojalıq qarjılarına sarplanǵan hám xojalıq procesinde paydalanılǵan, tovar hám miynet qárejetlerin durıs kórsetiliwi támiyinlenedi. Sonıń ushın buxgalteriya esabında xojalıq qarjıların bahalaw tiykarında olardıń 	haqıyqıy 	ózine túser bahasın esaplaw dúziledi. Ózine túser baha formalanıwı hám islep shıǵarıwdıń bólek jerlerındegi basqa qun ólshemleriniń formalanıwı tuwrısında tolıǵıraq maǵlıwmatqa iye bolıw ushın 
wiki_corpus.txt	Nawayınıń diywanın kóshirgenligi haqqında da maǵlıwmatlar bar. Biraq Ájiniyaz on jeti jasına kelgende Elmurat axun tosattan qaytıs boladı. Endi Ájiniyaz bilimin bunnan da joqarı kóteriw 	ushın 	ózine sáykes ustaz taba almay qaladı. Awıl mediresesi dógereginde sawat ashıw Ájiniyaz shayırdı qanaatlandıra almadı. Ol bunnan da tereńirek bilim jolın ańsar edi. Sol 
wiki_corpus.txt	boylı, tolıq deneli, erbiklew qara kisi eken. Pesheneli, qabaq súyegi kóterińki, qoyıw qaslı, kózi qara ótkir, kúlimlegen, dúziw kirpikli adam edi. Berdaqtıń betine úńilip qaraǵanda 	adamdı 	ózine tartarlıq kisi edi. Minez-qulqı jaǵımlı, xosh minez, hámmege birdey sóylegende bir tap penen, áste, biraq, salmaqlı sóyleytuǵın, tili házirgi ózimiz sóylep júrgen 
wiki_corpus.txt	oqıydı. Ol waqıtta Xiywada oqıytuǵınlardıń hámmesi derlik bay hám din iyeleriniń balaları bolǵanı ushın olar hádden zıyat qárejetler menen támiyinlenetuǵın edi. Ájiniyazdıń ákesi bolsa, tapqan-	tutqanı 	ózine zordan jetetuǵın orta hallı adam bolǵan. Sonıń ushın da ol óz ákesinen járdem alıw múmkinshiligine iye bola almadı.  Turmıstıń qattı qıyınshılıqların shekti. Ómirdegi 
wiki_corpus.txt	qásiyetlerinen jıynalǵan xalayıqqa bayanlawdan ibarat. Bet ashardı hámme asha bermeydi, onı aytıwǵa uqıplı, shayırshılıqqa beyimi bar, aytıw ushın dawıs tolqınları kelisetuǵın adamlar ǵana aytadı. Bet 	ashardıń 	ózine ılayıq kirispesi boladı. Bul kirispede kelinshekke aqıl-násiyat berip, onıń tuwrı jolda júrip, jaqsı bolıwın násiyatlaydı. Mısalı: Jaqsı adam jamannıń,  Kórkin ashar kelinshek, 
wiki_corpus.txt	sadaqatlı hám batır jigit. Al Iskender Zulqarnayın obrazı Nawayı xamsasında pútkilley ózǵeshe. Nizamiy hám Dexleviyde Iskender sháwketli patsha bolıw menen bir qatarda payǵambar sıpatında súwretlegen. 	Al, 	Alisher Nawayı bolsa Iskender Zulqarnayın (Aleksandr Makedonskiy) eń baslı sıpatı onıń aqıllı, kúshli hám bilimli bolıwında dep biledi. Sonın, ushında Iskender óz átirapına kóp 
wiki_corpus.txt	jılǵa shamalas bolǵan. Biraq den-sawlıǵınan ayırılıp Xiratqa qaytıp kelgen. Keyingi ómiriniń hámmesinde kórkem shıǵarmalar jazıwǵa baǵıshlaǵan. Solay etip Nawayı 1501-jılı 3 yanvarda alpıs jasında qaytıs 	boladı. 	Alisher Nawayı kóp ǵana epikalıq shıǵarmalar jazdı. Bulardıń arasında 1482-1485 jıllarda jazılǵan 'Xamsa' (Bes kitaptan ibarat dástan). 1499-jılı jazılǵan 'Lisanut-tayr' (Quslar tili) shıǵarmaları ayrıqsha 
wiki_corpus.txt	qarap ádewir ózgerislerge ushıraǵan. Bul jaǵdaylar kóbirek Xısıraw, Bahram, Farhad hám Shiyrin obrazlarında ádewir kózge taslanadı. Bunnan tısqarı Nizamiy, Dexleviy, Jámiyler Xamsanı parsı tilinde jazǵan 	bolsa, 	Alisher Nawayı túrki tilinde jazadı. Bul jaǵınan qaraǵanda da Alisher Nawayınıń miyneti oǵada úlken. Nawayı Xamsa jazǵanda da ózinen aldın ótken ustazlarına úlken húrmet 
wiki_corpus.txt	zalında qaraqalpaq kórkem-óner iyeleriniń atqarıwında «Söyle, Sen Äjiniyaz'ın Şiirlerinden» atlı koncert bolıp ótti.  TITLE: Alisher Nawayı Ózbek xalqınıń ájayıp perzenti, danıshpan shayır hám 	oyshıl 	Alisher Nawayı XV ásirdiń ózinde-aq pútkúl dúnyaǵa dawrıq sala alǵan Kún shıǵıs klassikalıq ádebiyatında 'Jeti juldızdıń birı esaplanǵan eń kórnekli sóz ustalarınıń biri 
wiki_corpus.txt	kóp ǵana epikalıq shıǵarmalar jazdı. Bulardıń arasında 1482-1485 jıllarda jazılǵan 'Xamsa' (Bes kitaptan ibarat dástan). 1499-jılı jazılǵan 'Lisanut-tayr' (Quslar tili) shıǵarmaları ayrıqsha dıqqatqa iye. Ásirese '	Xamsá 	Alisher Nawayınıń dańqın pútkil álemge jayǵan edi. Álbette xamsa jazıw Kúnshıǵıs ellerinde burınnanaq bar dástúr. Xamsa dóretiw isinde eliwden artıq shayırlar qatnasqan bolsa da, 
wiki_corpus.txt	Farhad hám Shiyrin obrazlarında ádewir kózge taslanadı. Bunnan tısqarı Nizamiy, Dexleviy, Jámiyler Xamsanı parsı tilinde jazǵan bolsa, Alisher Nawayı túrki tilinde jazadı. Bul jaǵınan qaraǵanda 	da 	Alisher Nawayınıń miyneti oǵada úlken. Nawayı Xamsa jazǵanda da ózinen aldın ótken ustazlarına úlken húrmet penen qaraydı. Eń birinshi mártebe Xamsa jazıp qaldırǵan Nizamiy 
wiki_corpus.txt	baslaǵań kórnekli ázerbayjan shayırı Nizamiy Ganjaviy (XII ásir) hám bunnan eki ásir keyin Hind elinde Xısıraw Dexleviy, Nawayınıń zamanlası kórnekli parsı-tájik shayırı Ábdiraxman Jámiy 	hám 	Alisher Nawayınıń ózi. Bul jazılǵan Xamsalar negizinen bir derekke tiykarlanǵan bolsa da, biraq olardıń hárbiri bir-birinen parıq qıladı. Sebebi hár Xamsada jaratılǵan obrazlarda 
wiki_corpus.txt	beriwge járdemlesedi. Nawayı on-on eki jaslarınan-aq qosıq jazıwǵa kirisedi. Bul jolda oǵan óz zamanınıń eń kórnekli shayırlarınan bolǵan Lutfiydiń ustazlıq járdeminiń ayrıqsha bolǵanlıǵı 	málim. 	Alisher ata-anasınan jetim qalıp, on bes jaslarınan baslap dostı Xusayn Bayqara menen birlikte Ábilqasım Babur sarayına xızmetke kiredi. Sol jılları ol óz zamanınıń 
wiki_corpus.txt	bolıp ótti. 4-dekabr ― Túrkiyanıń Istanbul qalasına qaraslı Baǵjılar hákimligi koncert zalında qaraqalpaq kórkem-óner iyeleriniń atqarıwında «Söyle, Sen Äjiniyaz'ın Şiirlerinden» atlı koncert bolıp ótti.  	TITLE: 	Alisher Nawayı Ózbek xalqınıń ájayıp perzenti, danıshpan shayır hám oyshıl Alisher Nawayı XV ásirdiń ózinde-aq pútkúl dúnyaǵa dawrıq sala alǵan Kún shıǵıs klassikalıq 
wiki_corpus.txt	kóre xalıqtıń mápin joqarı sanaǵan, óz dóretpelerinde ápiwayı xalıq mápin jırlaǵan, barlıq nárseden kóre xalıqtı, xalıq táǵdirin oylaǵan, óz keleshegin kórkem dóretpege baǵıshlaǵan haqıyqıy insan 	edi. 	Alisher Nawayı 1441-jılı, 9-fevralda sol dáwirdiń eń kórnekli qalalarınan bolǵan Xirat qalasında tuwıldı. Ákesi Ǵiyasatdin kishkene saray hámeldarlarınan biri bolǵan. Anası Temuriy shaxzadalardıń tárbiyashısı 
wiki_corpus.txt	Sokrat, Gippokrat, Pifagor hám taǵı basqalar. Bul jolda Nawayı álbette realistlik joldan barǵan Iskender Zulqarnayınniń dańqqa erisiwinde áyyemgi Greciya alımlarınıń tutqan ornın ashıp kórsetken. Solay 	etip, 	Alisher Nawayının, qálemi menen túrki tilinde payda bolǵan Xamsa pútkil dúnya ádebiyatınıń eń jarqın ǵáziynelerinen orın aldı.  Kategoriya:Alfavit boyınsha shayırlar  TITLE: Áyyemgi Olimpiyada 
wiki_corpus.txt	tárbiyashısı bolǵanı ushında jaslıǵınan baslapaq shaxzada balaları menen birge tárbiyalanıp ósti. Saray shaxzadaları arasındaǵı talas-tartıslar jas Alisherge de tásir qılmay qoymadı. Shaxruq mırzanıń óliminen 	keyin 	Alisher shańaraǵı Iraqqa kóshti, sońınan Ábilqasım Babur járdeminde Xiratqa qaytıp keledi hám óz oqıwın dawam etedi. Ol jas waqıtlarınan baslap-aq kórnekli parsı shayırı 
wiki_corpus.txt	Ájiniyaz atı menen ataladı. 200 jıllıǵınıń belgileniwi  2024-jılı shayırdıń 200 jıllıq yubileyi UNESCO tárepinen qabıl etilip, elimizde hám birqatar sırt ellerde qatar is-ilájlar alıp barıldı: 5-aprel — 	Ájiniyaz 	atındaǵı Nókis mámleketlik pedagogikalıq institutında Qaraqalpaqstan Respublikası Joqarǵı Keńesi hám Ministrler Keńesi, Qaraqalpaqstan Jazıwshılar awqamı menen birgelikte «Bul dúnyanıń kórki adam balası» atamasındaǵı ilimiy-
wiki_corpus.txt	Respublikası Joqarǵı Keńesi hám Ministrler Keńesi, Qaraqalpaqstan Jazıwshılar awqamı menen birgelikte «Bul dúnyanıń kórki adam balası» atamasındaǵı ilimiy-teoriyalıq konferenciya bolıp ótti; 5-sentyabr — Nókis qalasında 	Ájiniyaz 	atındaǵı Nókis mámleketlik pedagogikalıq institutınıń jańa imaratı paydalanıwǵa tapsırıldı; 24-sentyabr — Tashkent qalasında Ájiniyaz Qosıbay ulınıń ómiri hám dóretiwshiligine arnalǵan kórgizbe ashıldı; 27-sentyabr — Túrkiyanıń paytaxtı 
wiki_corpus.txt	hám ayaq oyın ansambli jumıs alıp barmaqta. Respublika radiosı janında xalıq saz ásbapları orkestri bar. Ázerbayjanda Mámleketlik muzıka akademiyası, 6 muzıka bilimlendiriwi, 73 muzıka mektebi bar. U.	Hojibekov 	atındaǵı Ázerbayjan kórkem óneri ilimiy izertlew institutı (1945) muzıka hám teatr máseleleri menen shuǵıllanadı. Ázerbayjan hám ózbek xalıqları muzıka tarawında áyyemnen birge islesken. Atap aytqanda, 
wiki_corpus.txt	Ázerbayjan xalıq teatr kórkem óneriniń derekleri áyyemgi ayaq oyın hám masqarapazlıqtan baslanadı. Xalıq arasında quwırshaq tamashaları áyyemnen rawajlanǵan. 1920-jılı Birlesken mámleketlik teatrı shólkemlestirildi (házirgi M.	Azizbekov 	atındaǵı Ázerbayjan teatrı). Bul teatr 30-40-jıllarda usılı hám janrı jaǵınan hár qıylı bolǵan kóplegen spektakllerdi tamashagóylerge usındı: M.Ibrayımovtıń «Tirishilik», S.Vurgunnıń «Farhad hám 
wiki_corpus.txt	J.Hajiev, F.Amirovtıń opera hám simfoniyaları belgili. Sh.Mamedova, Bulbul, R.Beybutov, P.Bulbul ulı, M.Magomaev sıyaqlı qosıqshılardıń iskerligi dıqqatqa ılayıq. Bakuda U. 	Hojibekov 	atındaǵı konservatoriya, M.F.Axundov atındaǵı opera hám balet teatrı, Sh.Qurbanov atındaǵı muzıkalı komediya teatrı, Qosıq teatrı, filarmoniya, simfoniyalıq orkestr, qosıq hám ayaq 
wiki_corpus.txt	XX ásir Baku hám basqa qalalar qayta qurıldı, jańa imarat hám imaratlar qurıldı. Baspasóz úyi (arxitektorı S. S. Pen), «Inturist» miymanxanası (arxitektorı A. V. Shchusev), 	Nizamiy 	atındaǵı muzey, konservatoriya (arxitektorları S.A.Dadashev hám M.A.Useynov), M.Azizbekov atındaǵı teatr (arxitektorı G. M. Alizoda) usılar qatarına kiredi. Mingechaur, Sumgait, 
wiki_corpus.txt	Beybutov, P.Bulbul ulı, M.Magomaev sıyaqlı qosıqshılardıń iskerligi dıqqatqa ılayıq. Bakuda U. Hojibekov atındaǵı konservatoriya, M.F.Axundov atındaǵı opera hám balet teatrı, Sh.	Qurbanov 	atındaǵı muzıkalı komediya teatrı, Qosıq teatrı, filarmoniya, simfoniyalıq orkestr, qosıq hám ayaq oyın ansambli jumıs alıp barmaqta. Respublika radiosı janında xalıq saz ásbapları orkestri 
wiki_corpus.txt	hám simfoniyaları belgili. Sh.Mamedova, Bulbul, R.Beybutov, P.Bulbul ulı, M.Magomaev sıyaqlı qosıqshılardıń iskerligi dıqqatqa ılayıq. Bakuda U. Hojibekov atındaǵı konservatoriya, M.F.	Axundov 	atındaǵı opera hám balet teatrı, Sh.Qurbanov atındaǵı muzıkalı komediya teatrı, Qosıq teatrı, filarmoniya, simfoniyalıq orkestr, qosıq hám ayaq oyın ansambli jumıs alıp barmaqta. 
wiki_corpus.txt	paytaxtı Ankara qalasında Túrkiy Akademiyası tárepinen túrk tilinde basıp shıǵarılǵan «Karakalpak Şairi Äjiniyaz Kosıbay Ulı» kitabınıń prezentaciyası Ankara Hajı Bayram Veli universitetinde bolıp ótti; 13-noyabr — 	Berdaq 	atındaǵı Qaraqalpaq mámleketlik universitetinde Túrkiy Akademiyası tárepinen túrk hám ázerbayjan tillerinde basıp shıǵarılǵan «Karakalpak Şairi Äjiniyaz Kosıbay Ulı» hám «Hacıniyaz Kosıbayoğlu: Bəylər, Tərif Edim 
wiki_corpus.txt	aldındaǵı byusti 1990-jıldan Xiywadaǵı Sherǵazıxan mediresesinde Ájiniyazdıń ómiri hám dóretiwshiligine arnalǵan ekspoziciya isleydi (Sherǵazıxan mediresesi. 1992-jıl — Nókis mámleketlik pedagogikalıq institutına shayırdıń atı berildi; I. V. 	Savickiy 	atındaǵı Qaraqalpaqstan mámleketlik kórkem-óner muzeyi janında skluptor Baxtıyar Sayıpov eskizi boyınsha shayırǵa arnalǵan eskertkish qoyıldı. Eskertkish Ózbekstan Respublikası ministrler Kabinetiniń qararı menen 2019-jıl 4-
wiki_corpus.txt	Baspasóz úyi (arxitektorı S. S. Pen), «Inturist» miymanxanası (arxitektorı A. V. Shchusev), Nizamiy atındaǵı muzey, konservatoriya (arxitektorları S.A.Dadashev hám M.A.Useynov), M.	Azizbekov 	atındaǵı teatr (arxitektorı G. M. Alizoda) usılar qatarına kiredi. Mingechaur, Sumgait, Dashkesan sıyaqlı jańa qalalar boy tikledi. Ázerbayjan Arxitektorlar awqamı 1936-jılı dúzilgen. Súwretlew óneri: 
wiki_corpus.txt	Burxanov xor ushın qayta islegen xalıq qosıqları Ázerbayjanda bul túrdegi xor muzıkasınıń rawajlanıwına túrtki boldı. Bul baylanıslar ǵárezsizlik jıllarında túr hám mazmun jaǵınan keńeyip barmaqta. 	Nawayı 	atındaǵı teatrda Ázerbayjan Melikovtıń «Eki júrek dástanı,» F.Amirovtıń «Mın bir tún» baletleri saxnalastırılǵan. Teatr: Ázerbayjan xalıq teatr kórkem óneriniń derekleri áyyemgi ayaq oyın 
wiki_corpus.txt	házirgi Qońırat, Qanlıkól, Shomanay rayonlarında hám de Nókis qalasında turadı. Ájiniyaz Qosıbay ulı 1858-1859-jıllardaǵı Qońırat kóterilisiniń tek qatnasıwshısı ǵana emes, onıń baslawshılarınıń biri boldı. Sonıń 	ushın 	da, ol kóterilis bastırılǵannan keyin Xiywa hámeldarları tárepinen tutqınǵa alınıp, Túrkmenstannıń Tashawız wálayatınıń átirapına jer awdarıwǵa jiberiledi. Aradan úsh jıl ótkennen keyin ol tutqınnan 
wiki_corpus.txt	aytıstırıwdı maqul kórgen. Ájiniyaz shayır bolıw menen birgelikte miyman. Bunnan tısqarı ol qazaq xalqınıń arasında bir jılday bolıp, ol eldiń miymandoslıǵın hám mártligin sezgen. Sonıń 	ushın 	da, ol ájayıp úlke haqqında neǵaybıl sózlerdi aytıwdı qálemeydi. Biraq shayır bolǵan adam óz sózi hám pikirinen qaytpawı kerek. Sebebi, pútkil toyǵa jıynalǵan xalıq 
wiki_corpus.txt	ásir keyin Hind elinde Xısıraw Dexleviy, Nawayınıń zamanlası kórnekli parsı-tájik shayırı Ábdiraxman Jámiy hám Alisher Nawayınıń ózi. Bul jazılǵan Xamsalar negizinen bir derekke tiykarlanǵan 	bolsa 	da, biraq olardıń hárbiri bir-birinen parıq qıladı. Sebebi hár Xamsada jaratılǵan obrazlarda shayırlardıń jasaw dáwirine qarap ádewir ózgerislerge ushıraǵan. Bul jaǵdaylar kóbirek Xısıraw, 
